"N","Time","avg(f)","max(f)"
3257,2.2554,70.965,108.2
3257,2.267,71.182,110.17
3257,2.2785,71.227,109.02
3257,2.2901,71.273,107.91
3257,2.3017,71.318,106.84
3257,2.3132,71.368,105.8
3257,2.3248,71.541,114.61
3257,2.3364,71.81,112.84
3257,2.3479,71.851,111.42
3257,2.3595,71.902,110.06
3257,2.3711,71.948,108.76
3257,2.3827,71.998,107.51
3257,2.3942,72.253,113.26
3257,2.4058,72.411,111.75
3257,2.4174,72.453,110.32
3257,2.429,72.495,108.95
3257,2.4406,72.541,107.66
3257,2.4522,72.591,106.66
3257,2.4638,72.812,112.92
3257,2.4754,72.995,115.52
3257,2.487,73.037,113.45
3257,2.4986,73.078,111.52
3257,2.5102,73.122,109.71
3257,2.5218,73.173,108.74
3257,2.5334,73.475,115.35
3257,2.5451,73.603,118.59
3257,2.5567,73.64,117.12
3257,2.5683,73.668,115.7
3257,2.5799,73.708,114.34
3257,2.5916,73.793,113.02
3257,2.6032,74.073,119.18
3257,2.6148,74.216,119.16
3257,2.6265,74.254,117.66
3257,2.6381,74.284,116.22
3257,2.6498,74.318,114.85
3257,2.6614,74.415,113.53
3257,2.6731,74.791,113.72
3257,2.6847,74.887,116.53
3257,2.6964,74.915,114.59
3257,2.708,74.948,112.77
3257,2.7197,74.977,111.06
3257,2.7314,75.085,117.15
3257,2.743,75.423,125.36
3257,2.7547,75.512,123.83
3257,2.7664,75.532,122.36
3257,2.7781,75.561,120.96
3257,2.7898,75.583,119.63
3257,2.8014,75.715,117.43
3257,2.8131,76.041,125.45
3257,2.8248,76.094,124.05
3257,2.8365,76.125,122.7
3257,2.8482,76.148,121.41
3257,2.8599,76.173,120.16
3257,2.8716,76.29,120.15
3257,2.8833,76.546,131.08
3257,2.895,76.577,128.75
3257,2.9067,76.603,126.55
3257,2.9184,76.62,124.48
3257,2.9302,76.644,122.53
3257,2.9419,76.794,125.93
3257,2.9536,76.987,137.05
3257,2.9653,77.008,134.96
3257,2.9771,77.033,132.97
3257,2.9888,77.05,131.08
3257,3.0005,77.078,129.28
3257,3.0123,77.23,139.68
3257,3.024,77.462,136.54
3257,3.0357,77.48,134.59
3257,3.0475,77.495,132.72
3257,3.0592,77.526,130.94
3257,3.071,77.551,129.24
3257,3.0828,77.785,130.5
3257,3.0945,77.925,128.91
3257,3.1063,77.94,127.38
3257,3.118,77.959,125.92
3257,3.1298,77.971,124.51
3257,3.1416,78.005,123.17
3257,3.1533,78.184,129
3257,3.1651,78.331,127.51
3257,3.1769,78.355,126.08
3257,3.1887,78.372,124.7
3257,3.2005,78.386,123.38
3257,3.2123,78.415,122.11
3257,3.2241,78.661,126.16
3257,3.2359,78.779,132.5
3257,3.2476,78.793,130.91
3257,3.2594,78.807,129.38
3257,3.2713,78.821,127.9
3257,3.2831,78.878,126.48
3257,3.2949,79.175,125.93
3257,3.3067,79.304,128.29
3257,3.3185,79.314,126.72
3257,3.3303,79.32,125.21
3257,3.3421,79.339,123.77
3257,3.354,79.408,125.65
3257,3.3658,79.722,134.84
3257,3.3776,79.809,133.23
3257,3.3895,79.814,131.68
3257,3.4013,79.831,130.2
3257,3.4131,79.838,128.77
3257,3.425,79.92,127.44
3257,3.4368,80.255,130.44
3257,3.4487,80.314,128.99
3257,3.4605,80.312,127.6
3257,3.4724,80.32,126.27
3257,3.4843,80.332,124.99
3257,3.4961,80.455,126.21
3257,3.508,80.727,127.05
3257,3.5198,80.773,125.88
3257,3.5317,80.772,124.73
3257,3.5436,80.777,123.62
3257,3.5555,80.789,122.54
3257,3.5674,80.873,130.17
3257,3.5792,81.104,138.19
3257,3.5911,81.119,135.82
3257,3.603,81.127,133.59
3257,3.6149,81.13,131.48
3257,3.6268,81.133,129.49
3257,3.6387,81.274,127.15
3257,3.6506,81.449,139.3
3257,3.6625,81.454,137.45
3257,3.6744,81.447,135.67
3257,3.6863,81.445,133.99
3257,3.6983,81.458,132.38
3257,3.7102,81.583,143.62
3257,3.7221,81.798,140.62
3257,3.734,81.806,138.8
3257,3.7459,81.816,137.05
3257,3.7579,81.82,135.39
3257,3.7698,81.832,133.8
3257,3.7817,82.035,140.1
3257,3.7937,82.165,138.33
3257,3.8056,82.171,136.65
3257,3.8176,82.169,135.04
3257,3.8295,82.171,133.5
3257,3.8415,82.181,132.03
3257,3.8534,82.357,139.34
3257,3.8654,82.488,137.77
3257,3.8774,82.494,136.26
3257,3.8893,82.49,134.82
3257,3.9013,82.499,133.43
3257,3.9133,82.504,132.09
3257,3.9252,82.718,138.57
3257,3.9372,82.825,136.22
3257,3.9492,82.829,134.59
3257,3.9612,82.829,133.03
3257,3.9732,82.832,131.53
3257,3.9852,82.867,130.1
3257,3.9972,83.153,134.64
3257,4.0092,83.247,133.32
3257,4.0212,83.247,132.06
3257,4.0332,83.249,130.84
3257,4.0452,83.244,129.66
3257,4.0572,83.304,129.09
3257,4.0692,83.605,133.7
3257,4.0812,83.675,134.39
3257,4.0932,83.676,132.79
3257,4.1053,83.67,131.67
3257,4.1173,83.673,130.58
3257,4.1293,83.747,129.51
3257,4.1413,84.13,134.87
3257,4.1534,84.198,133.66
3257,4.1654,84.196,132.49
3257,4.1775,84.191,131.35
3257,4.1895,84.182,130.25
3257,4.2016,84.291,137.15
3257,4.2136,84.539,136.51
3257,4.2257,84.57,134.73
3257,4.2377,84.571,133.58
3257,4.2498,84.566,132.45
3257,4.2619,84.564,131.36
3257,4.2739,84.635,140.52
3257,4.286,84.876,145.96
3257,4.2981,84.884,143.57
3257,4.3101,84.874,141.31
3257,4.3222,84.866,139.19
3257,4.3343,84.872,137.18
3257,4.3464,85.011,137.05
3257,4.3585,85.187,149.13
3257,4.3706,85.187,147.11
3257,4.3827,85.187,145.19
3257,4.3948,85.178,143.36
3257,4.4069,85.184,141.61
3257,4.419,85.283,152.87
3257,4.4311,85.496,158.93
3257,4.4432,85.488,156.57
3257,4.4553,85.48,154.32
3257,4.4675,85.471,152.18
3257,4.4796,85.463,150.14
3257,4.4917,85.659,160.44
3257,4.5038,85.795,158.07
3257,4.516,85.788,155.82
3257,4.5281,85.779,153.68
3257,4.5403,85.761,151.64
3257,4.5524,85.763,149.69
3257,4.5646,85.916,147.8
3257,4.5767,86.045,146.04
3257,4.5889,86.039,144.35
3257,4.601,86.034,142.73
3257,4.6132,86.026,141.19
3257,4.6253,86.014,139.72
3257,4.6375,86.237,149.64
3257,4.6497,86.34,147.84
3257,4.6619,86.333,146.12
3257,4.674,86.325,144.48
3257,4.6862,86.311,142.9
