"N","Time","avg(f)","max(f)"
3257,4.5451,100.18,313
3257,4.569,101.07,333.47
3257,4.5929,100.87,323.97
3257,4.6168,100.69,315.49
3257,4.6407,101.58,335.97
3257,4.6647,101.37,326.44
3257,4.6886,101.2,317.94
3257,4.7126,102.08,338.42
3257,4.7366,101.87,328.87
3257,4.7606,101.7,320.35
3257,4.7846,102.58,340.83
3257,4.8086,102.37,331.27
3257,4.8326,102.19,322.72
3257,4.8567,103.07,343.21
3257,4.8807,102.86,333.62
3257,4.9048,102.67,325.05
3257,4.9289,103.55,345.54
3257,4.953,103.34,335.93
3257,4.9771,103.15,327.35
3257,5.0012,104.03,347.84
3257,5.0254,103.81,338.21
3257,5.0495,103.62,329.61
3257,5.0737,104.5,350.11
3257,5.0979,104.28,340.45
3257,5.1221,104.09,331.83
3257,5.1463,104.97,352.33
3257,5.1705,104.74,342.66
3257,5.1947,104.55,334.02
3257,5.219,105.43,354.52
3257,5.2433,105.2,344.83
3257,5.2675,105.01,336.18
3257,5.2918,105.88,356.68
3257,5.3161,105.65,346.97
3257,5.3404,105.46,338.3
3257,5.3648,106.33,358.81
3257,5.3891,106.1,349.08
3257,5.4135,105.9,340.39
3257,5.4378,106.77,360.9
3257,5.4622,106.54,351.15
3257,5.4866,106.34,342.45
3257,5.511,107.21,362.96
3257,5.5354,106.98,353.2
3257,5.5599,106.78,344.48
3257,5.5843,107.65,364.99
3257,5.6088,107.41,355.21
3257,5.6333,107.21,346.48
3257,5.6578,108.08,366.99
3257,5.6823,107.84,357.19
3257,5.7068,107.63,348.45
3257,5.7313,108.5,368.96
3257,5.7559,108.26,359.15
3257,5.7804,108.05,350.39
3257,5.805,108.92,370.9
3257,5.8296,108.68,361.07
3257,5.8542,108.47,352.3
3257,5.8788,109.33,372.82
3257,5.9034,109.09,362.97
3257,5.9281,108.88,354.18
3257,5.9528,109.74,374.7
3257,5.9774,109.5,364.84
3257,6.0021,109.29,356.04
3257,6.0268,110.15,376.56
3257,6.0515,109.9,366.68
3257,6.0763,109.69,357.87
3257,6.101,110.55,378.39
3257,6.1258,110.3,368.5
3257,6.1505,110.09,359.67
3257,6.1753,110.95,380.19
3257,6.2001,110.7,370.29
3257,6.225,110.48,361.45
3257,6.2498,111.34,381.97
3257,6.2746,111.09,372.05
3257,6.2995,110.87,363.2
3257,6.3244,111.73,383.72
3257,6.3493,111.48,373.79
3257,6.3742,111.26,364.93
3257,6.3991,112.12,385.45
3257,6.424,111.86,375.5
3257,6.449,111.64,366.63
3257,6.4739,112.5,387.16
3257,6.4989,112.24,377.19
