"N","Time","avg(f)"
1,15.631,122.88
1,15.68,121.6
1,15.729,120.42
1,15.778,119.32
1,15.827,118.3
1,15.876,118.07
1,15.925,117.29
1,15.974,116.54
1,16.023,116.36
1,16.072,115.78
1,16.121,115.2
1,16.17,114.64
1,16.219,114.1
1,16.268,138.94
1,16.317,136.29
1,16.366,133.89
1,16.415,132.26
1,16.464,130.25
1,16.513,128.42
1,16.562,126.76
1,16.611,125.23
1,16.66,125.56
1,16.709,124.6
1,16.758,123.65
1,16.807,122.06
1,16.856,121.33
1,16.905,120.61
1,16.954,119.89
1,17.003,119.18
1,17.052,129.77
1,17.101,128.11
1,17.15,126.59
1,17.199,125.19
1,17.248,123.91
1,17.297,122.73
1,17.346,121.64
1,17.395,120.62
1,17.444,119.77
1,17.493,118.86
1,17.542,118.01
1,17.591,117.21
1,17.64,116.47
1,17.689,115.81
1,17.738,115.14
1,17.787,114.51
1,17.836,132.09
1,17.885,130.3
1,17.934,128.64
1,17.983,127.1
1,18.032,125.67
1,18.081,125.27
1,18.13,124.03
1,18.179,122.86
1,18.228,121.17
1,18.277,120.28
1,18.326,119.44
1,18.375,118.65
1,18.424,117.9
1,18.473,116.65
1,18.522,116.12
1,18.571,115.62
1,18.62,140.1
1,18.669,137.54
1,18.718,135.22
1,18.767,133.13
1,18.816,131.22
1,18.865,130.84
1,18.914,129.26
1,18.963,127.81
1,19.012,125.84
1,19.061,124.73
1,19.11,123.71
1,19.159,122.75
1,19.208,121.87
1,19.257,121.75
1,19.306,121.04
1,19.355,120.37
1,19.404,121.05
1,19.453,120.43
1,19.502,119.84
1,19.551,119.27
1,19.6,118.73
1,19.649,142.4
1,19.698,139.88
1,19.747,137.6
1,19.796,135.51
1,19.845,133.6
1,19.894,131.87
1,19.943,130.3
1,19.992,128.86
1,20.041,128.04
1,20.09,126.92
1,20.139,125.87
1,20.188,125.39
1,20.237,124.57
1,20.286,123.79
1,20.335,123.06
1,20.384,122.36
1,20.433,144.39
1,20.482,141.76
1,20.531,139.4
1,20.58,137.3
1,20.629,135.35
1,20.678,133.58
1,20.727,131.97
1,20.776,130.5
1,20.825,129.03
1,20.874,127.78
1,20.923,126.63
1,20.972,125.58
1,21.021,124.61
1,21.07,123.72
1,21.119,122.89
1,21.168,122.11
1,21.217,131.08
1,21.266,130.04
1,21.315,129.03
1,21.364,128.06
1,21.413,127.12
1,21.462,126.6
1,21.511,125.74
1,21.56,124.92
1,21.609,129.69
1,21.658,128.49
1,21.707,127.39
1,21.756,126.38
1,21.805,125.45
1,21.854,124.16
1,21.903,123.46
1,21.952,122.8
1,22.001,131.58
1,22.05,130.66
1,22.099,129.75
1,22.148,128.87
1,22.197,128.01
1,22.246,127.92
1,22.295,127.13
1,22.344,126.37
1,22.393,131.01
1,22.442,129.86
1,22.491,128.81
1,22.54,127.84
1,22.589,126.94
1,22.638,125.62
1,22.687,124.98
1,22.736,124.37
1,22.785,124.53
1,22.834,123.98
1,22.883,123.45
1,22.932,122.95
1,22.981,122.46
1,23.03,131.06
1,23.079,130.28
1,23.128,129.51
1,23.177,128.31
1,23.226,127.69
1,23.275,127.08
1,23.324,126.47
1,23.373,125.87
1,23.422,130.45
1,23.471,129.45
1,23.52,128.53
1,23.569,128.45
1,23.618,127.63
1,23.667,126.87
1,23.716,126.17
1,23.765,125.51
1,23.814,133.7
1,23.863,132.8
1,23.912,131.92
1,23.961,130.87
1,24.01,130.1
1,24.059,129.35
1,24.108,128.62
1,24.157,127.92
1,24.206,132.25
1,24.255,131.18
1,24.304,130.2
1,24.353,129.3
1,24.402,128.46
1,24.451,127.68
1,24.5,126.95
1,24.549,126.27
1,24.598,126.17
1,24.647,125.65
1,24.696,125.15
1,24.745,124.66
1,24.794,124.19
1,24.843,123.6
1,24.892,123.18
1,24.941,122.78
1,24.99,141.01
1,25.039,139.06
1,25.088,137.31
1,25.137,135.72
1,25.186,134.28
1,25.235,133.43
1,25.284,132.28
1,25.333,131.24
1,25.382,131.53
1,25.431,130.89
1,25.48,130.25
1,25.529,129.62
1,25.578,129
1,25.627,128.29
1,25.676,127.71
1,25.725,127.16
1,25.774,135.08
1,25.823,133.81
1,25.872,132.65
1,25.921,131.59
1,25.97,130.62
1,26.019,130.11
1,26.068,129.36
1,26.117,128.66
1,26.166,127.87
1,26.215,127.28
1,26.264,126.73
1,26.313,126.21
1,26.362,125.72
1,26.411,126.42
1,26.46,126.2
1,26.509,125.95
1,26.558,126.09
1,26.607,125.86
1,26.656,125.61
1,26.705,125.35
1,26.754,125.07
1,26.803,132.44
1,26.852,131.48
1,26.901,130.61
1,26.95,130.12
1,26.999,129.39
1,27.048,128.71
1,27.097,128.09
1,27.146,127.51
1,27.195,134.6
1,27.244,133.81
1,27.293,133.04
1,27.342,131.86
1,27.391,131.26
1,27.44,130.68
1,27.489,130.11
1,27.538,129.55
1,27.587,136.43
1,27.636,135.26
1,27.685,134.19
1,27.734,133.21
1,27.783,132.31
1,27.832,131.48
1,27.881,130.71
1,27.93,130
1,27.979,129.78
1,28.028,129.25
1,28.077,128.73
1,28.126,128.23
1,28.175,127.75
1,28.224,127.32
1,28.273,126.87
1,28.322,126.43
1,28.371,143.03
1,28.42,141.21
1,28.469,139.56
1,28.518,138.08
1,28.567,136.72
1,28.616,136.14
1,28.665,134.99
1,28.714,133.94
1,28.763,133
1,28.812,132.26
1,28.861,131.57
1,28.91,130.91
1,28.959,130.29
1,29.008,129.75
1,29.057,129.17
1,29.106,128.62
1,29.155,143.87
1,29.204,142
1,29.253,140.31
1,29.302,138.78
1,29.351,137.4
1,29.4,136.43
1,29.449,135.37
1,29.498,134.39
1,29.547,133.37
1,29.596,132.54
1,29.645,131.77
1,29.694,131.07
1,29.743,130.41
1,29.792,130.25
1,29.841,129.74
1,29.89,129.25
1,29.939,129.06
1,29.988,128.69
1,30.037,128.33
1,30.086,127.98
1,30.135,127.64
1,30.184,142.24
1,30.233,140.6
1,30.282,139.13
1,30.331,137.77
1,30.38,136.55
1,30.429,135.45
1,30.478,134.44
1,30.527,133.52
1,30.576,133
1,30.625,132.28
1,30.674,131.62
1,30.723,131.29
1,30.772,130.77
1,30.821,130.28
1,30.87,129.82
1,30.919,129.38
1,30.968,143.3
1,31.017,141.64
1,31.066,140.15
1,31.115,138.82
1,31.164,137.58
1,31.213,136.46
1,31.262,135.43
1,31.311,134.49
1,31.36,133.55
1,31.409,132.75
1,31.458,132.02
1,31.507,131.35
1,31.556,130.73
1,31.605,130.16
1,31.654,129.62
1,31.703,129.12
1,31.752,134.68
1,31.801,134.02
1,31.85,133.37
1,31.899,132.75
1,31.948,132.15
1,31.997,132.05
1,32.046,131.5
1,32.095,130.97
1,32.144,133.9
1,32.193,133.13
1,32.242,132.43
1,32.291,131.78
1,32.34,131.19
1,32.389,130.36
1,32.438,129.92
1,32.487,129.49
1,32.536,134.85
1,32.585,134.26
1,32.634,133.68
1,32.683,133.11
1,32.732,132.57
1,32.781,132.49
1,32.83,131.98
1,32.879,131.49
1,32.928,134.3
1,32.977,133.57
1,33.026,132.9
1,33.075,132.28
1,33.124,131.71
1,33.173,130.92
1,33.222,130.49
1,33.271,130.09
1,33.32,130.16
1,33.369,129.79
1,33.418,129.44
1,33.467,129.11
1,33.516,128.79
1,33.565,136.16
1,33.614,135.46
1,33.663,134.79
1,33.712,133.87
1,33.761,133.34
1,33.81,132.83
1,33.859,132.34
1,33.908,131.87
1,33.957,132.87
1,34.006,132.33
1,34.055,131.83
1,34.104,131.98
1,34.153,131.54
1,34.202,131.13
1,34.251,130.74
1,34.3,130.37
1,34.349,138.98
1,34.398,138.12
1,34.447,137.3
1,34.496,136.55
1,34.545,135.82
1,34.594,135.13
1,34.643,134.48
1,34.692,133.87
1,34.741,132.95
1,34.79,132.48
1,34.839,132.03
1,34.888,131.6
1,34.937,131.18
1,34.986,130.79
1,35.035,130.41
1,35.084,130.05
1,35.133,130.44
1,35.182,130.25
1,35.231,130.04
1,35.28,129.81
1,35.329,129.58
1,35.378,129.25
1,35.427,129.02
1,35.476,128.79
1,35.525,133.33
1,35.574,132.67
1,35.623,132.08
1,35.672,131.53
1,35.721,131.03
1,35.77,130.83
1,35.819,130.43
1,35.868,130.06
1,35.917,134.3
1,35.966,133.81
1,36.015,133.32
1,36.064,132.85
1,36.113,132.4
1,36.162,132.12
1,36.211,131.71
1,36.26,131.31
1,36.309,135.35
1,36.358,134.6
1,36.407,133.91
1,36.456,133.29
1,36.505,132.71
1,36.554,131.93
1,36.603,131.5
1,36.652,131.1
1,36.701,130.87
1,36.75,130.52
1,36.799,130.19
1,36.848,129.87
1,36.897,129.57
1,36.946,133.52
1,36.995,133.08
1,37.044,132.66
1,37.093,132.02
1,37.142,131.68
1,37.191,131.34
1,37.24,131.01
1,37.289,130.68
1,37.338,134.42
1,37.387,133.76
1,37.436,133.16
1,37.485,132.96
1,37.534,132.44
1,37.583,131.96
1,37.632,131.52
1,37.681,131.1
1,37.73,134.68
1,37.779,134.18
1,37.828,133.69
1,37.877,132.99
1,37.926,132.61
1,37.975,132.23
1,38.024,131.86
1,38.073,131.5
1,38.122,133.35
1,38.171,132.84
1,38.22,132.35
1,38.269,131.9
1,38.318,131.48
1,38.367,131.09
1,38.416,130.72
1,38.465,130.38
1,38.514,130.27
1,38.563,130
1,38.612,129.74
1,38.661,129.49
1,38.71,129.24
1,38.759,128.99
1,38.808,128.76
1,38.857,128.53
1,38.906,136.35
1,38.955,135.43
1,39.004,134.6
1,39.053,133.85
1,39.102,133.16
1,39.151,133.02
1,39.2,132.43
1,39.249,131.9
1,39.298,131.58
1,39.347,131.16
1,39.396,130.77
1,39.445,130.41
1,39.494,130.06
1,39.543,129.71
1,39.592,129.41
1,39.641,129.12
1,39.69,136.29
1,39.739,135.38
1,39.788,134.55
1,39.837,133.81
1,39.886,133.14
1,39.935,132.67
1,39.984,132.14
1,40.033,131.65
1,40.082,131.1
1,40.131,130.69
