"N","Time","avg(f)","max(f)"
1,11.172,132.02,132.02
1,11.221,130.16,130.16
1,11.27,128.44,128.44
1,11.319,126.38,126.38
1,11.368,125.22,125.22
1,11.417,124.12,124.12
1,11.466,134.76,134.76
1,11.515,133.19,133.19
1,11.564,131.7,131.7
1,11.613,130.27,130.27
1,11.662,128.9,128.9
1,11.711,129.23,129.23
1,11.76,128.04,128.04
1,11.809,126.9,126.9
1,11.858,136.23,136.23
1,11.907,134.4,134.4
1,11.956,132.72,132.72
1,12.005,131.15,131.15
1,12.054,129.69,129.69
1,12.103,128.32,128.32
1,12.152,127.12,127.12
1,12.201,126,126
1,12.25,126.49,126.49
1,12.299,125.57,125.57
1,12.348,124.68,124.68
1,12.397,123.82,123.82
1,12.446,123,123
1,12.495,136.12,136.12
1,12.544,134.6,134.6
1,12.593,133.15,133.15
1,12.642,131.62,131.62
1,12.691,130.45,130.45
1,12.74,129.33,129.33
1,12.789,128.25,128.25
1,12.838,127.21,127.21
1,12.887,133.85,133.85
1,12.936,132.33,132.33
1,12.985,130.93,130.93
1,13.034,131.11,131.11
1,13.083,129.95,129.95
1,13.132,128.86,128.86
1,13.181,127.84,127.84
1,13.23,126.88,126.88
1,13.279,139.63,139.63
1,13.328,138.02,138.02
1,13.377,136.49,136.49
1,13.426,134.69,134.69
1,13.475,133.42,133.42
1,13.524,132.21,132.21
1,13.573,131.05,131.05
1,13.622,129.95,129.95
1,13.671,136.28,136.28
1,13.72,134.65,134.65
1,13.769,133.15,133.15
1,13.818,131.77,131.77
1,13.867,130.49,130.49
1,13.916,129.29,129.29
1,13.965,128.18,128.18
1,14.014,127.14,127.14
1,14.063,127.28,127.28
1,14.112,126.58,126.58
1,14.161,125.87,125.87
1,14.21,125.18,125.18
1,14.259,124.49,124.49
1,14.308,123.68,123.68
1,14.357,123.06,123.06
1,14.406,122.45,122.45
1,14.455,138.33,138.33
1,14.504,136.61,136.61
1,14.553,135.02,135.02
1,14.602,133.55,133.55
1,14.651,132.18,132.18
1,14.7,134.49,134.49
1,14.749,133.15,133.15
1,14.798,131.91,131.91
1,14.847,137.53,137.53
1,14.896,136.3,136.3
1,14.945,135.11,135.11
1,14.994,133.97,133.97
1,15.043,132.88,132.88
1,15.092,131.95,131.95
1,15.141,130.96,130.96
1,15.19,130.02,130.02
1,15.239,144.73,144.73
1,15.288,142.73,142.73
1,15.337,140.9,140.9
