"N","Time","avg(f)"
1,12.21,79.111
1,12.258,80.729
1,12.306,80.434
1,12.354,80.133
1,12.403,80.302
1,12.451,80.072
1,12.5,79.829
1,12.548,79.577
1,12.597,79.321
1,12.645,78.773
1,12.694,78.627
1,12.743,78.465
1,12.791,78.123
1,12.84,78.089
1,12.889,78.022
1,12.938,77.929
1,12.987,77.816
1,13.037,77.571
1,13.086,77.49
1,13.135,77.395
1,13.184,78.711
1,13.234,78.616
1,13.283,78.503
1,13.333,78.377
1,13.383,78.24
1,13.432,78.114
1,13.482,77.98
1,13.532,77.842
1,13.582,81.173
1,13.632,80.805
1,13.682,80.465
1,13.732,80.149
1,13.782,79.854
1,13.832,79.578
1,13.883,79.319
1,13.933,79.074
1,13.984,86.539
1,14.034,85.801
1,14.085,85.124
1,14.136,85.564
1,14.186,84.981
1,14.237,84.439
1,14.288,83.933
1,14.339,83.461
1,14.39,85.465
1,14.441,85.045
1,14.493,84.631
1,14.544,84.766
1,14.595,84.458
1,14.647,84.14
1,14.698,83.816
1,14.75,83.492
1,14.802,82.848
1,14.853,82.663
1,14.905,82.459
1,14.957,84.512
1,15.009,84.272
1,15.061,84.011
1,15.113,83.738
1,15.166,83.457
1,15.218,83.044
1,15.27,82.828
1,15.323,82.606
1,15.375,83.981
1,15.428,83.784
1,15.481,83.572
1,15.533,83.351
1,15.586,83.125
1,15.639,82.904
1,15.692,82.695
1,15.746,82.486
1,15.799,86.232
1,15.852,85.743
1,15.906,85.295
1,15.959,84.881
1,16.013,84.499
1,16.066,84.143
1,16.12,83.812
1,16.174,83.5
1,16.228,91.891
1,16.282,90.995
1,16.336,90.177
1,16.39,90.63
1,16.444,89.932
1,16.499,89.285
1,16.553,88.683
1,16.608,88.123
1,16.662,92.118
1,16.717,91.412
1,16.772,90.745
1,16.827,90.885
1,16.882,90.333
1,16.937,89.798
1,16.992,89.282
1,17.048,88.786
1,17.103,88.382
1,17.159,88.004
1,17.214,87.628
1,17.27,90.131
1,17.326,89.737
1,17.381,89.334
1,17.437,88.927
1,17.494,88.523
1,17.55,87.985
1,17.606,87.677
1,17.662,87.369
1,17.719,88.857
1,17.775,88.588
1,17.832,88.306
1,17.889,88.017
1,17.946,87.725
1,18.003,87.46
1,18.06,87.186
1,18.117,86.917
1,18.175,91.052
1,18.232,90.465
1,18.29,89.929
1,18.347,89.439
1,18.405,88.987
1,18.463,88.567
1,18.521,88.177
1,18.579,87.813
1,18.637,97.128
1,18.695,96.069
1,18.754,95.108
1,18.812,95.575
1,18.871,94.764
1,18.93,94.015
1,18.989,93.322
1,19.048,92.678
1,19.107,97.1
1,19.166,96.284
1,19.225,95.514
1,19.285,95.652
1,19.344,95.02
1,19.404,94.408
1,19.464,93.819
1,19.524,93.255
1,19.584,92.739
1,19.644,92.342
1,19.704,91.939
1,19.765,94.727
1,19.825,94.291
1,19.886,93.84
1,19.947,93.383
1,20.008,92.927
1,20.069,92.33
1,20.13,91.987
1,20.191,91.644
1,20.253,93.296
1,20.314,92.996
1,20.376,92.681
1,20.472,92.174
1,20.568,91.669
1,20.665,91.244
1,20.762,90.816
1,20.859,90.407
1,20.957,97.633
1,21.055,96.404
1,21.153,95.363
1,21.252,94.467
1,21.351,93.683
1,21.451,92.987
1,21.55,92.365
1,21.65,91.8
1,21.751,107.68
1,21.852,105.24
1,21.953,103.16
1,22.055,103.74
1,22.157,102.15
1,22.259,100.74
1,22.362,99.486
1,22.465,98.362
1,22.569,107.88
1,22.673,105.87
1,22.777,104.09
1,22.882,104.08
1,22.987,102.74
1,23.093,101.5
1,23.199,100.34
1,23.305,99.28
1,23.412,98.471
1,23.519,97.83
1,23.627,97.165
1,23.735,101.88
1,23.844,101.05
1,23.953,100.18
1,24.063,99.318
1,24.173,98.486
1,24.284,97.57
1,24.395,97.051
1,24.507,96.536
1,24.619,95.494
1,24.731,95.593
1,24.845,95.525
1,24.958,95.353
1,25.072,95.117
1,25.187,94.923
1,25.302,94.691
1,25.418,94.449
1,25.535,97.799
1,25.652,97.338
1,25.769,96.879
1,25.887,96.433
1,26.006,96.004
1,26.126,95.594
1,26.246,95.206
1,26.366,94.837
1,26.487,110.55
1,26.609,107.99
1,26.732,105.88
1,26.855,106.44
1,26.979,105.05
1,27.103,103.81
1,27.229,102.7
1,27.355,101.7
1,27.481,112.63
1,27.609,110.34
1,27.737,108.38
1,27.866,108.28
1,27.996,106.89
1,28.126,105.61
1,28.258,104.43
1,28.39,103.37
1,28.523,102.62
1,28.657,102.01
1,28.791,101.37
1,28.927,106.09
1,29.064,105.19
1,29.201,104.26
1,29.339,103.36
1,29.479,102.5
1,29.619,101.63
1,29.76,101.15
1,29.903,100.68
1,30.046,99.638
1,30.191,100.07
1,30.336,100.17
1,30.483,100.08
1,30.631,99.874
1,30.78,99.707
1,30.93,99.492
1,31.081,99.257
1,31.234,102.57
1,31.388,102.04
1,31.543,101.52
