"N","Time","avg(f)"
1,5.6131,70.273
1,5.6335,70.097
1,5.6539,69.93
1,5.6743,69.771
1,5.6948,69.619
1,5.7152,69.475
1,5.7357,69.336
1,5.7561,69.204
1,5.7766,69.076
1,5.7971,68.644
1,5.8176,69.237
1,5.838,69.524
1,5.8586,89.416
1,5.8791,88.204
1,5.8996,86.765
1,5.9201,85.311
1,5.9407,83.931
1,5.9612,82.668
1,5.9818,81.529
1,6.0024,80.507
1,6.023,79.592
1,6.0436,78.772
1,6.0642,78.033
1,6.0848,77.366
1,6.1054,76.761
1,6.126,76.547
1,6.1467,76.286
1,6.1673,75.999
1,6.188,75.693
1,6.2087,75.378
1,6.2294,75.063
1,6.2501,74.753
1,6.2708,74.452
1,6.2915,74.161
1,6.3122,73.882
1,6.3329,73.615
1,6.3537,73.36
1,6.3744,73.117
1,6.3952,72.885
1,6.416,72.664
1,6.4368,72.452
1,6.4576,72.25
1,6.4784,72.058
1,6.4992,71.872
1,6.52,71.801
1,6.5408,71.507
1,6.5617,71.318
1,6.5825,93.224
1,6.6034,91.525
1,6.6243,89.751
1,6.6452,88.055
1,6.6661,86.497
1,6.687,85.093
1,6.7079,83.837
1,6.7288,82.717
1,6.7498,81.717
1,6.7707,80.822
1,6.7917,80.018
1,6.8127,79.293
1,6.8336,78.636
1,6.8546,78.038
1,6.8756,77.493
1,6.8966,76.992
1,6.9177,88.711
1,6.9387,86.823
1,6.9597,85.285
1,6.9808,83.991
1,7.0019,82.88
1,7.0229,81.91
1,7.044,81.055
1,7.0651,80.295
1,7.0862,79.615
1,7.1073,79.001
1,7.1285,78.444
1,7.1496,77.937
1,7.1708,77.471
1,7.1919,77.042
1,7.2131,76.646
1,7.2343,76.277
1,7.2555,75.934
1,7.2767,75.613
1,7.2979,75.312
1,7.3191,75.031
1,7.3403,74.759
1,7.3616,74.508
1,7.3828,85.319
1,7.4041,84.767
1,7.4254,83.919
1,7.4467,82.993
1,7.468,82.084
1,7.4893,81.24
1,7.5106,80.471
1,7.532,79.776
1,7.5533,79.15
1,7.5747,78.585
1,7.596,78.073
1,7.6174,77.611
1,7.6388,77.188
1,7.6602,102.22
1,7.6816,98.928
1,7.703,96.061
1,7.7245,93.59
1,7.7459,91.495
1,7.7674,89.685
1,7.7888,88.121
1,7.8103,86.765
1,7.8318,85.584
1,7.8533,84.547
1,7.8748,83.631
1,7.8963,82.816
1,7.9179,82.087
1,7.9394,81.429
1,7.961,80.833
1,7.9825,80.29
1,8.0041,79.791
1,8.0257,79.332
1,8.0473,78.907
1,8.0689,78.512
1,8.0905,78.143
1,8.1122,77.798
1,8.1338,80.825
1,8.1555,80.925
1,8.1772,80.713
1,8.1988,80.365
1,8.2205,79.968
1,8.2422,79.563
1,8.264,79.169
1,8.2857,78.794
1,8.3074,78.441
1,8.3292,78.11
1,8.3509,77.798
1,8.3727,77.505
1,8.3945,77.229
1,8.4163,76.968
1,8.4381,76.718
1,8.4599,76.482
1,8.4818,104.28
1,8.5036,101.83
1,8.5255,99.467
1,8.5473,98.063
1,8.5692,96.54
1,8.5911,95.072
1,8.613,93.679
1,8.6349,92.38
1,8.6569,91.176
1,8.6788,90.066
1,8.7007,89.046
1,8.7227,88.108
1,8.7447,87.246
1,8.7667,86.452
1,8.7887,85.718
1,8.8107,85.04
1,8.8327,84.41
1,8.8547,83.824
1,8.8768,83.278
1,8.8989,82.768
1,8.9209,82.289
1,8.943,81.84
1,8.9651,81.551
1,8.9872,80.992
1,9.0093,80.59
1,9.0315,80.271
1,9.0536,79.995
1,9.0758,79.742
1,9.0979,79.502
1,9.1201,79.271
1,9.1423,79.046
1,9.1645,78.826
1,9.1867,78.612
1,9.209,78.399
1,9.2312,78.194
1,9.2535,107.37
1,9.2758,104.35
1,9.298,101.45
1,9.3203,110.84
1,9.3426,106.64
1,9.365,103.36
1,9.3873,100.7
1,9.4096,98.466
1,9.432,96.559
1,9.4544,94.906
1,9.4767,93.459
1,9.4991,92.18
1,9.5215,91.043
1,9.544,90.024
1,9.5664,89.105
1,9.5888,88.272
1,9.6113,87.512
1,9.6338,86.817
1,9.6563,86.176
1,9.6788,85.579
1,9.7013,85.049
1,9.7238,84.535
1,9.7463,84.05
1,9.7689,83.598
1,9.7914,83.176
1,9.814,82.78
1,9.8366,82.409
1,9.8592,82.062
1,9.8818,81.736
1,9.9044,81.429
1,9.9271,81.14
1,9.9497,80.865
1,9.9724,80.605
1,9.9951,80.356
1,10.018,80.119
1,10.04,79.893
1,10.063,79.675
1,10.086,79.466
1,10.109,93.471
1,10.131,92.476
1,10.154,91.17
1,10.177,123.24
1,10.2,117.93
1,10.223,113.35
1,10.245,109.46
1,10.268,106.16
1,10.291,103.36
1,10.314,100.99
1,10.337,98.948
1,10.36,97.187
1,10.383,95.652
1,10.406,94.303
1,10.429,93.109
1,10.451,92.043
1,10.474,91.121
1,10.497,90.225
1,10.52,89.454
1,10.543,88.767
1,10.566,88.142
1,10.589,87.569
1,10.612,87.04
1,10.636,86.548
1,10.659,86.09
1,10.682,85.66
