"N","Time","avg(f)"
1,5.6131,73.457
1,5.6335,73.056
1,5.6539,72.704
1,5.6743,72.39
1,5.6948,72.141
1,5.7152,71.874
1,5.7357,71.643
1,5.7561,80.522
1,5.7766,79.22
1,5.7971,78.132
1,5.8176,77.254
1,5.838,76.711
1,5.8586,76.172
1,5.8791,75.667
1,5.8996,75.216
1,5.9201,74.811
1,5.9407,74.446
1,5.9612,74.115
1,5.9818,73.814
1,6.0024,73.537
1,6.023,73.282
1,6.0436,73.044
1,6.0642,72.823
1,6.0848,72.615
1,6.1054,72.419
1,6.126,72.234
1,6.1467,72.072
1,6.1673,71.883
1,6.188,71.716
1,6.2087,81.195
1,6.2294,79.815
1,6.2501,78.662
1,6.2708,77.712
1,6.2915,76.905
1,6.3122,76.232
1,6.3329,75.664
1,6.3537,75.176
1,6.3744,74.752
1,6.3952,74.378
1,6.416,74.046
1,6.4368,73.747
1,6.4576,73.477
1,6.4784,73.254
1,6.4992,73.067
1,6.52,72.884
1,6.5408,82.886
1,6.5617,81.463
1,6.5825,80.272
1,6.6034,84.842
1,6.6243,83.532
1,6.6452,82.315
1,6.6661,81.281
1,6.687,80.34
1,6.7079,79.545
1,6.7288,78.866
1,6.7498,78.281
1,6.7707,77.769
1,6.7917,77.318
1,6.8127,76.915
1,6.8336,76.553
1,6.8546,76.223
1,6.8756,75.921
1,6.8966,75.643
1,6.9177,75.387
1,6.9387,75.149
1,6.9597,74.925
1,6.9808,74.715
1,7.0019,79.595
1,7.0229,78.456
1,7.044,77.664
1,7.0651,77.075
1,7.0862,76.609
1,7.1073,76.223
1,7.1285,75.889
1,7.1496,75.593
1,7.1708,75.325
1,7.1919,75.079
1,7.2131,74.809
1,7.2343,74.814
1,7.2555,74.742
1,7.2767,85.875
1,7.2979,84.331
1,7.3191,83.036
1,7.3403,94.08
1,7.3616,91.455
1,7.3828,89.288
1,7.4041,87.55
1,7.4254,86.062
1,7.4467,84.837
1,7.468,83.811
1,7.4893,82.939
1,7.5106,82.188
1,7.532,81.533
1,7.5533,80.954
1,7.5747,80.438
1,7.596,79.974
1,7.6174,79.548
1,7.6388,79.164
1,7.6602,78.81
1,7.6816,78.47
1,7.703,78.164
1,7.7245,77.898
1,7.7459,77.295
1,7.7674,77.327
1,7.7888,77.31
1,7.8103,77.257
1,7.8318,77.176
1,7.8533,77.075
1,7.8748,76.959
1,7.8963,76.834
1,7.9179,76.701
1,7.9394,76.565
1,7.961,76.427
1,7.9825,76.288
1,8.0041,76.15
1,8.0257,76.026
1,8.0473,75.878
1,8.0689,75.744
1,8.0905,87.895
1,8.1122,86.194
1,8.1338,84.776
1,8.1555,96.673
1,8.1772,94.015
1,8.1988,91.842
1,8.2205,90.095
1,8.2422,88.799
1,8.264,87.667
1,8.2857,86.679
1,8.3074,85.813
1,8.3292,85.051
1,8.3509,84.374
1,8.3727,83.763
1,8.3945,83.22
1,8.4163,82.728
1,8.4381,82.271
1,8.4599,82.415
1,8.4818,82.299
1,8.5036,82.066
1,8.5255,81.785
1,8.5473,81.488
1,8.5692,81.208
1,8.5911,80.887
1,8.613,80.598
1,8.6349,80.333
1,8.6569,80.087
1,8.6788,79.856
1,8.7007,79.637
1,8.7227,79.428
1,8.7447,79.229
1,8.7667,79.036
1,8.7887,78.777
1,8.8107,78.722
1,8.8327,78.625
1,8.8547,91.745
1,8.8768,89.265
1,8.8989,87.429
1,8.9209,100.09
1,8.943,97.143
1,8.9651,94.764
1,8.9872,92.875
1,9.0093,91.367
1,9.0315,90.105
1,9.0536,89.035
1,9.0758,88.118
1,9.0979,87.322
1,9.1201,86.623
1,9.1423,86.002
1,9.1645,85.447
1,9.1867,84.944
1,9.209,84.488
1,9.2312,84.078
1,9.2535,83.693
1,9.2758,97.694
1,9.298,94.929
1,9.3203,92.746
1,9.3426,91.006
1,9.365,89.614
1,9.3873,88.474
1,9.4096,87.518
1,9.432,86.709
1,9.4544,86.012
1,9.4767,85.403
1,9.4991,84.864
1,9.5215,84.382
1,9.544,83.946
1,9.5664,83.548
1,9.5888,83.184
1,9.6113,82.846
1,9.6338,82.53
1,9.6563,82.239
1,9.6788,81.964
1,9.7013,87.607
1,9.7238,86.095
1,9.7463,85.093
1,9.7689,99.272
1,9.7914,96.735
1,9.814,94.692
1,9.8366,92.953
1,9.8592,91.785
1,9.8818,90.771
1,9.9044,89.887
1,9.9271,89.111
1,9.9497,88.426
1,9.9724,87.815
1,9.9951,87.312
1,10.018,86.795
1,10.04,86.342
1,10.063,101.17
1,10.086,98.76
1,10.109,96.717
1,10.131,94.986
1,10.154,93.559
1,10.177,92.372
1,10.2,91.361
1,10.223,90.499
1,10.245,89.747
1,10.268,89.083
1,10.291,88.491
1,10.314,87.956
1,10.337,87.47
1,10.36,87.024
1,10.383,86.612
1,10.406,86.229
1,10.429,85.869
1,10.451,85.537
1,10.474,85.222
1,10.497,84.609
1,10.52,84.56
1,10.543,84.47
1,10.566,100.08
1,10.589,97.803
1,10.612,95.953
1,10.636,94.467
1,10.659,93.22
1,10.682,92.19
1,10.705,91.32
1,10.728,90.57
1,10.751,89.914
1,10.774,89.333
1,10.797,88.81
1,10.821,88.337
1,10.844,87.904
1,10.867,87.545
1,10.89,87.251
1,10.913,86.955
1,10.937,102.87
1,10.96,100.41
1,10.983,98.401
1,11.006,96.807
1,11.03,96.203
1,11.053,95.423
1,11.076,94.639
1,11.1,93.894
1,11.123,93.199
1,11.146,92.559
1,11.17,91.972
1,11.193,91.432
1,11.217,90.933
1,11.24,90.472
1,11.263,90.042
1,11.287,89.639
1,11.31,89.262
1,11.334,88.906
1,11.357,88.569
1,11.381,88.246
1,11.404,87.949
1,11.428,87.662
1,11.451,103.91
1,11.475,100.58
1,11.499,98.146
1,11.522,96.298
1,11.546,94.854
1,11.569,93.688
1,11.593,92.724
1,11.617,91.91
1,11.64,91.211
1,11.664,90.601
1,11.688,90.12
1,11.712,89.869
1,11.735,89.553
1,11.759,106.48
1,11.783,103.8
1,11.807,101.6
1,11.83,109.23
1,11.854,106.79
1,11.878,104.58
1,11.902,102.67
1,11.926,101.07
1,11.95,99.695
1,11.974,98.523
1,11.997,97.51
1,12.021,96.626
1,12.045,95.844
1,12.069,95.146
1,12.093,94.516
1,12.117,93.943
1,12.141,93.416
1,12.165,92.931
1,12.189,92.481
1,12.213,92.054
1,12.237,91.668
1,12.261,91.306
1,12.286,99.247
1,12.31,97.267
1,12.334,95.924
1,12.358,94.933
1,12.382,94.158
1,12.406,93.512
1,12.43,92.952
1,12.455,92.455
1,12.479,92.005
1,12.503,91.593
1,12.527,91.212
1,12.552,90.856
1,12.576,90.524
1,12.6,90.231
1,12.625,90.015
1,12.649,89.782
1,12.673,107.79
1,12.698,105
1,12.722,102.76
1,12.746,120.46
1,12.771,116.26
1,12.795,112.83
1,12.82,110.11
1,12.844,108.09
1,12.869,106.32
1,12.893,104.79
1,12.918,103.45
1,12.942,102.28
1,12.967,101.25
1,12.991,100.32
1,13.016,99.498
1,13.04,98.751
1,13.065,98.049
1,13.09,97.431
1,13.114,96.894
1,13.139,96.408
1,13.164,95.958
1,13.188,95.535
1,13.213,94.768
1,13.238,94.686
1,13.263,94.548
1,13.287,94.371
1,13.312,94.169
1,13.337,93.947
1,13.362,93.713
1,13.387,93.471
1,13.411,93.225
1,13.436,92.978
1,13.461,92.66
1,13.486,92.637
1,13.511,92.526
1,13.536,111.66
1,13.561,108.72
1,13.586,106.32
1,13.611,124.9
1,13.636,120.37
1,13.661,116.76
1,13.686,113.93
1,13.711,111.67
1,13.736,109.79
1,13.761,108.19
1,13.786,106.81
1,13.811,105.62
1,13.837,104.56
1,13.862,103.62
1,13.887,102.78
1,13.912,102.01
1,13.937,101.31
1,13.963,100.68
1,13.988,100.08
1,14.013,106.5
1,14.038,105.31
1,14.064,104.09
1,14.089,103
1,14.114,101.97
1,14.14,101.11
1,14.165,100.38
1,14.191,99.736
1,14.216,99.17
1,14.242,98.659
1,14.267,98.193
1,14.292,97.763
1,14.318,97.361
1,14.344,96.985
1,14.369,96.629
1,14.395,96.291
1,14.42,95.964
1,14.446,95.65
1,14.471,95.356
1,14.497,115
1,14.523,110.66
1,14.548,107.62
1,14.574,126.77
1,14.6,121.93
1,14.625,118.15
1,14.651,115.09
1,14.677,112.95
1,14.703,111.15
1,14.729,109.61
1,14.754,108.29
1,14.78,107.14
1,14.806,106.13
1,14.832,105.25
1,14.858,104.46
1,14.884,103.74
1,14.91,124.51
1,14.936,119.89
1,14.962,116.34
1,14.988,113.59
1,15.014,111.43
1,15.04,109.68
1,15.066,108.24
1,15.092,107.01
1,15.118,105.97
1,15.144,105.05
1,15.17,104.24
1,15.197,103.52
1,15.223,102.86
1,15.249,102.26
1,15.275,101.7
1,15.301,101.19
1,15.328,100.71
1,15.354,100.25
1,15.38,99.83
1,15.407,108.03
1,15.433,105.7
1,15.459,104.21
1,15.486,125.17
1,15.512,121.08
1,15.539,117.88
1,15.565,115.39
1,15.591,113.47
1,15.618,111.87
1,15.644,110.52
1,15.671,109.36
1,15.698,108.36
1,15.724,107.48
1,15.751,106.69
1,15.777,105.98
1,15.804,105.33
1,15.831,104.81
1,15.857,104.23
1,15.884,103.73
1,15.911,125.4
1,15.938,121.74
1,15.964,118.76
1,15.991,116.35
1,16.018,114.4
1,16.045,112.82
1,16.072,111.5
1,16.098,110.39
1,16.125,109.41
