"N","Time","avg(f)"
1,5.6131,66.536
1,5.6335,66.469
1,5.6539,66.403
1,5.6743,66.339
1,5.6948,66.276
1,5.7152,66.213
1,5.7357,66.295
1,5.7561,66.239
1,5.7766,66.184
1,5.7971,67.274
1,5.8176,67.197
1,5.838,67.121
1,5.8586,69.086
1,5.8791,68.954
1,5.8996,68.826
1,5.9201,69.564
1,5.9407,69.42
1,5.9612,69.279
1,5.9818,69.142
1,6.0024,69.01
1,6.023,68.881
1,6.0436,68.755
1,6.0642,68.571
1,6.0848,68.464
1,6.1054,68.359
1,6.126,70.095
1,6.1467,69.931
1,6.1673,69.773
1,6.188,69.514
1,6.2087,69.376
1,6.2294,69.242
1,6.2501,69.115
1,6.2708,68.999
1,6.2915,68.885
1,6.3122,68.768
1,6.3329,68.661
1,6.3537,68.556
1,6.3744,68.454
1,6.3952,68.355
1,6.416,68.257
1,6.4368,68.163
1,6.4576,68.14
1,6.4784,68.066
1,6.4992,67.992
1,6.52,68.805
1,6.5408,68.721
1,6.5617,68.638
1,6.5825,70.883
1,6.6034,70.73
1,6.6243,70.581
1,6.6452,70.587
1,6.6661,70.451
1,6.687,70.318
1,6.7079,70.188
1,6.7288,70.061
1,6.7498,69.937
1,6.7707,69.816
1,6.7917,69.697
1,6.8127,69.581
1,6.8336,69.468
1,6.8546,69.378
1,6.8756,69.277
1,6.8966,69.177
1,6.9177,71.125
1,6.9387,70.959
1,6.9597,70.799
1,6.9808,71.242
1,7.0019,71.076
1,7.0229,70.916
1,7.044,70.689
1,7.0651,70.546
1,7.0862,70.408
1,7.1073,70.274
1,7.1285,70.144
1,7.1496,70.019
1,7.1708,69.897
1,7.1919,69.784
1,7.2131,69.667
1,7.2343,69.555
1,7.2555,69.468
1,7.2767,69.361
1,7.2979,69.257
1,7.3191,70.112
1,7.3403,70.002
1,7.3616,69.894
1,7.3828,72.335
1,7.4041,72.158
1,7.4254,71.986
1,7.4467,72.006
1,7.468,71.849
1,7.4893,71.696
1,7.5106,71.547
1,7.532,71.401
1,7.5533,71.259
1,7.5747,71.12
1,7.596,71.454
1,7.6174,71.309
1,7.6388,71.168
1,7.6602,73.37
1,7.6816,73.159
1,7.703,72.956
1,7.7245,73.807
1,7.7459,73.575
1,7.7674,73.352
1,7.7888,73.101
1,7.8103,72.896
1,7.8318,72.7
1,7.8533,72.516
1,7.8748,72.333
1,7.8963,72.158
1,7.9179,71.988
1,7.9394,71.825
1,7.961,71.668
1,7.9825,71.516
1,8.0041,71.468
1,8.0257,71.342
1,8.0473,71.218
1,8.0689,71.132
1,8.0905,71.043
1,8.1122,70.953
1,8.1338,72.802
1,8.1555,72.665
1,8.1772,72.529
1,8.1988,72.607
1,8.2205,72.48
1,8.2422,72.354
1,8.264,72.23
1,8.2857,72.108
1,8.3074,71.987
1,8.3292,71.867
1,8.3509,71.75
1,8.3727,71.634
1,8.3945,71.52
1,8.4163,71.969
1,8.4381,71.844
1,8.4599,71.721
1,8.4818,74.535
1,8.5036,74.325
1,8.5255,74.121
1,8.5473,76.442
1,8.5692,76.158
1,8.5911,75.885
1,8.613,76.032
1,8.6349,75.781
1,8.6569,75.539
1,8.6788,75.306
1,8.7007,75.081
1,8.7227,74.864
1,8.7447,74.654
1,8.7667,74.419
1,8.7887,74.228
1,8.8107,74.043
1,8.8327,74.521
1,8.8547,74.322
1,8.8768,74.129
1,8.8989,73.995
1,8.9209,73.821
1,8.943,73.652
1,8.9651,74.706
1,8.9872,74.531
1,9.0093,74.361
1,9.0315,74.355
1,9.0536,74.202
1,9.0758,74.053
1,9.0979,73.906
1,9.1201,73.762
1,9.1423,73.621
1,9.1645,73.483
1,9.1867,74.633
1,9.209,74.459
1,9.2312,74.289
1,9.2535,77.312
1,9.2758,77.05
1,9.298,76.796
1,9.3203,79.271
1,9.3426,78.935
1,9.365,78.613
1,9.3873,78.326
1,9.4096,78.039
1,9.432,77.763
1,9.4544,77.498
1,9.4767,77.241
1,9.4991,76.993
1,9.5215,76.754
1,9.544,76.524
1,9.5664,76.301
1,9.5888,76.085
1,9.6113,75.789
1,9.6338,75.597
1,9.6563,75.411
1,9.6788,76.035
1,9.7013,75.836
1,9.7238,75.645
1,9.7463,76.694
1,9.7689,76.496
1,9.7914,76.302
1,9.814,76.132
1,9.8366,75.948
1,9.8592,75.77
1,9.8818,75.596
1,9.9044,75.427
1,9.9271,75.262
1,9.9497,75.102
1,9.9724,74.946
1,9.9951,74.794
1,10.018,74.646
1,10.04,74.748
1,10.063,74.613
1,10.086,74.481
1,10.109,76.704
1,10.131,76.517
1,10.154,76.334
1,10.177,79.214
1,10.2,78.933
1,10.223,78.661
1,10.245,79.051
1,10.268,78.783
1,10.291,78.524
1,10.314,78.274
1,10.337,78.033
1,10.36,77.799
1,10.383,77.573
1,10.406,77.282
1,10.429,77.079
1,10.451,76.882
1,10.474,78.072
1,10.497,77.832
1,10.52,77.601
1,10.543,77.266
1,10.566,77.062
1,10.589,76.865
1,10.612,76.758
1,10.636,76.59
1,10.659,76.426
1,10.682,76.236
1,10.705,76.083
1,10.728,75.934
1,10.751,75.789
1,10.774,75.646
1,10.797,75.508
1,10.821,75.372
1,10.844,75.39
1,10.867,75.293
1,10.89,75.197
1,10.913,77.139
1,10.937,76.996
1,10.96,76.854
1,10.983,80.349
1,11.006,80.093
1,11.03,79.844
1,11.053,80.324
1,11.076,80.067
1,11.1,79.818
1,11.123,79.575
1,11.146,79.34
1,11.17,79.111
1,11.193,78.889
1,11.217,78.673
1,11.24,78.463
1,11.263,78.259
1,11.287,78.097
1,11.31,77.914
1,11.334,77.737
1,11.357,80.767
1,11.381,80.476
1,11.404,80.195
1,11.428,80.859
1,11.451,80.571
1,11.475,80.294
1,11.499,79.884
1,11.522,79.642
1,11.546,79.408
1,11.569,79.183
1,11.593,78.965
1,11.617,78.754
1,11.64,78.551
1,11.664,78.357
1,11.688,78.165
1,11.712,77.979
1,11.735,78.051
1,11.759,77.884
1,11.783,77.722
1,11.807,79.103
1,11.83,78.928
1,11.854,78.756
1,11.878,82.559
1,11.902,82.256
1,11.926,81.962
1,11.95,81.993
1,11.974,81.72
1,11.997,81.455
1,12.021,81.198
1,12.045,80.948
1,12.069,80.706
1,12.093,80.471
1,12.117,80.284
1,12.141,80.074
1,12.165,79.87
1,12.189,83.088
1,12.213,82.759
1,12.237,82.443
1,12.261,83.04
1,12.286,82.71
1,12.31,82.393
1,12.334,82.091
1,12.358,81.819
1,12.382,81.557
1,12.406,81.314
1,12.43,81.068
1,12.455,80.83
1,12.479,80.6
1,12.503,80.377
1,12.527,80.162
1,12.552,79.953
1,12.576,80.017
1,12.6,79.836
1,12.625,79.66
1,12.649,80.952
1,12.673,80.77
1,12.698,80.59
1,12.722,84.567
1,12.746,84.254
1,12.771,83.95
1,12.795,83.981
1,12.82,83.697
1,12.844,83.422
1,12.869,83.153
1,12.893,82.892
1,12.918,82.638
1,12.942,82.39
1,12.967,82.149
1,12.991,81.915
1,13.016,81.686
1,13.04,82.307
1,13.065,82.064
1,13.09,81.829
1,13.114,85.587
1,13.139,85.233
1,13.164,84.892
1,13.188,86.263
1,13.213,85.875
1,13.238,85.504
1,13.263,85.019
1,13.287,84.716
1,13.312,84.425
1,13.337,84.143
1,13.362,83.87
1,13.387,83.607
1,13.411,83.352
1,13.436,83.11
1,13.461,82.869
1,13.486,82.636
1,13.511,82.226
1,13.536,82.027
1,13.561,81.833
1,13.586,81.732
1,13.611,81.573
1,13.636,81.415
1,13.661,82.987
1,13.686,82.813
1,13.711,82.639
1,13.736,82.78
1,13.761,82.619
1,13.786,82.457
1,13.811,82.295
1,13.837,82.132
1,13.862,81.97
1,13.887,81.809
1,13.912,82.491
1,13.937,82.304
1,13.963,82.121
1,13.988,86.492
1,14.013,86.151
1,14.038,85.821
1,14.064,89.381
1,14.089,88.914
1,14.114,88.467
1,14.14,88.096
1,14.165,87.698
1,14.191,87.316
1,14.216,86.952
1,14.242,86.6
1,14.267,86.261
1,14.292,85.934
1,14.318,85.62
1,14.344,85.318
1,14.369,85.026
1,14.395,84.559
1,14.42,84.316
1,14.446,84.08
1,14.471,84.984
1,14.497,84.724
1,14.523,84.472
1,14.548,86.05
1,14.574,85.784
1,14.6,85.524
1,14.625,85.571
1,14.651,85.336
1,14.677,85.105
1,14.703,84.879
1,14.729,84.658
1,14.754,84.442
1,14.78,84.23
1,14.806,84.024
1,14.832,83.821
1,14.858,83.623
