"N","Time","avg(f)","max(f)"
32939,3.756,63.731,96.612
32939,3.7756,63.719,96.487
32939,3.7951,63.716,95.199
32939,3.8147,63.826,100.69
32939,3.8343,63.814,101.48
32939,3.8539,63.807,95.476
32939,3.8735,63.884,104.9
32939,3.8931,63.882,98.32
32939,3.9127,63.878,100.4
32939,3.9324,63.922,103.33
32939,3.952,63.969,101.88
32939,3.9717,63.965,100.42
32939,3.9913,63.966,98.062
32939,4.011,64.026,105.59
32939,4.0307,64.029,98.46
32939,4.0504,64.036,96.317
32939,4.07,64.132,111.35
32939,4.0897,64.125,100.93
32939,4.1095,64.128,96.495
32939,4.1292,64.275,105.85
32939,4.1489,64.255,97.739
32939,4.1686,64.251,105.57
32939,4.1884,64.341,103.69
32939,4.2081,64.338,99.87
32939,4.2279,64.334,103.16
32939,4.2477,64.4,104.34
32939,4.2674,64.417,102.7
32939,4.2872,64.416,101.67
32939,4.307,64.452,106.39
32939,4.3268,64.507,105.77
32939,4.3466,64.506,107.45
32939,4.3665,64.508,104.76
32939,4.3863,64.632,111.27
32939,4.4061,64.62,101.09
32939,4.426,64.619,105.16
32939,4.4458,64.777,110.78
32939,4.4657,64.762,104.32
32939,4.4856,64.756,105.41
32939,4.5055,64.916,109.85
32939,4.5254,64.9,103.73
32939,4.5453,64.89,107.92
32939,4.5652,65.012,107.85
32939,4.5851,64.995,109.54
32939,4.605,64.987,107.07
32939,4.625,65.041,118.55
32939,4.6449,65.072,107.93
32939,4.6649,65.067,100.4
32939,4.6848,65.091,110.36
32939,4.7048,65.168,113.95
32939,4.7248,65.154,105.03
32939,4.7448,65.15,106.03
32939,4.7648,65.257,115.59
32939,4.7848,65.245,109.28
32939,4.8048,65.246,108.22
32939,4.8248,65.44,109.31
32939,4.8449,65.409,105.35
32939,4.8649,65.395,101.13
32939,4.885,65.491,115.17
32939,4.905,65.476,108.2
32939,4.9251,65.471,101.68
32939,4.9452,65.537,111.77
32939,4.9653,65.532,114.86
32939,4.9854,65.535,111.4
32939,5.0055,65.585,110.83
32939,5.0256,65.644,111.3
32939,5.0457,65.64,112.5
32939,5.0659,65.649,107.57
32939,5.086,65.738,112.45
32939,5.1062,65.728,112.75
32939,5.1263,65.732,111.22
32939,5.1465,65.874,125.94
32939,5.1667,65.861,110.48
32939,5.1869,65.855,113.83
32939,5.2071,66.088,113.02
32939,5.2273,66.063,113.4
32939,5.2475,66.048,113.44
32939,5.2678,66.149,121.28
32939,5.288,66.128,110.36
32939,5.3082,66.121,109.39
32939,5.3285,66.222,118.7
32939,5.3488,66.223,127.03
32939,5.369,66.216,115.23
32939,5.3893,66.255,118.69
32939,5.4096,66.331,115.2
32939,5.4299,66.321,116.12
32939,5.4502,66.322,120.92
32939,5.4706,66.411,126.43
32939,5.4909,66.396,113.78
32939,5.5112,66.395,112.77
32939,5.5316,66.579,128.71
32939,5.552,66.557,119.82
32939,5.5723,66.543,111
32939,5.5927,66.696,125.18
32939,5.6131,66.667,118.23
32939,5.6335,66.654,114.71
32939,5.6539,66.803,119.01
32939,5.6743,66.778,114.77
32939,5.6948,66.765,118.72
32939,5.7152,66.788,119.59
32939,5.7357,66.823,126.14
32939,5.7561,66.822,121.86
32939,5.7766,66.866,120.5
32939,5.7971,66.905,123.25
32939,5.8176,66.901,115.32
32939,5.838,66.906,117.02
32939,5.8586,67.057,124.6
32939,5.8791,67.042,124.77
32939,5.8996,67.04,118.92
32939,5.9201,67.223,127.54
32939,5.9407,67.195,121.05
32939,5.9612,67.181,119.92
32939,5.9818,67.401,122.66
32939,6.0024,67.369,120.62
